population_id,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
458,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.230320419212852,0.0299989222375108,0.0416197909950706,0.57219892684429,-0.660632548312255,0.325751515801201,-1,-1,-1,-1,-1,-1,-1,-1
461,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.395598792857135,0.0758607863411722,0.744001430257011,0.0295505920096772,0.178396961379526,-0.397228812661905,-1,-1,-1,-1,-1,-1,-1,-1
464,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.35322852663272,0.24819659742685,-1.19433795975302,0.0370632440108021,0.0372993986654651,0.565249204544418,-1,-1,-1,-1,-1,-1,-1,-1
466,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.509919521275173,-0.312735890646584,0.772863884826003,-0.135242349402592,-0.69971943417152,-0.120214043485315,-1,-1,-1,-1,-1,-1,-1,-1
468,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.369708769571783,-0.0136962915466321,-0.294918684613962,0.623173898594586,-0.995748306847676,0.530526275427721,-1,-1,-1,-1,-1,-1,-1,-1
470,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.21165640630533,0.713894579098282,-0.329553294039927,0.137720349008403,0.234614503164961,-0.0706315315963657,-1,-1,-1,-1,-1,-1,-1,-1
473,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.141632236137127,-0.281769908126177,-0.0676745282883591,0.628906644774616,-1.05906699171581,0.602059991327963,-1,-1,-1,-1,-1,-1,-1,-1
443,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.681708066905757,0.663888357743778,-0.525947420932777,0.619093330626743,-0.356858039401078,-1,-1,-1,-1,-1,-1,-1,-1
444,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.754166627333945,-0.623814306777513,0.0192325556551647,0.107880549345956,-0.0527822772961484,-1,-1,-1,-1,-1,-1,-1,-1
457,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.320317098506381,-0.553097360892076,0.195519810894007,0.229649851268941,-0.677894978252374,-1,-1,-1,-1,-1,-1,-1,-1
459,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.29905142968189,-1.12296017062621,0.00262414382614873,-0.00792048363609732,0.823242133780591,-1,-1,-1,-1,-1,-1,-1,-1
472,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.00809547155183044,-0.00578864771626098,0.0522416627847329,-0.459795151410053,0.635069811387345,-1,-1,-1,-1,-1,-1,-1,-1
72,1,-0.025246219288667,-0.0400957025226358,-0.0544782521384235,-0.0683065786666021,-0.080430485618709,-0.0902736071323967,-0.0989165453530539,-0.107683807869294,-0.115808618722855,-0.120670872825809,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
283,1,0.022725944975984,0.00642385651351995,-0.0322780994024803,-0.0403720855677165,-0.0121681192296361,0.00810245053091441,-0.00555653573965098,-0.0254315991547949,-0.0164228499663122,0.011793765910092,0.0240906842421758,0.0127313639433291,0.000886218494914548,0.001102574554388,0.00112529127395811,-0.00636477525652168,-0.00806193186647874,0.00495299182971731,0.0187478297686201,0.0184153022465166,0.0117544022239451,0.0139072254531711,0.0215739500291918,-1,-1,-1,-1,-1
37,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
434,1,0.259383750127881,0.259383750127881,0.259383750127881,-0.137173193025312,-0.414346016228765,-0.414346016228765,-0.414346016228765,0,0.602059991327962,-0.301029995663981,-0.301029995663981,0.159040418239887,0.159040418239887,0.159040418239887,0.45229767099463,-0.151267675330649,-0.176091259055681,-1,-1,0.552841968657781,-0.0826695738934462,-1.49136169383427,1.06069784035361,0.281724840468594,0.182622126214639,-1,-1,-1
181,1,0,0,0,0,0,0,0,0.477121254719662,-0.176091259055681,-1,-1,0.150514997831991,0.150514997831991,-0.301029995663981,0,0.653212513775344,-1,-1,-0.032303337669352,-0.0323033376693522,-0.602059991327962,0,0,0.2491552768948,0.2491552768948,-1,-1,-1
596,1,-0.0323033376693522,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
105,1,0.0051546933893398,-0.000163474815308103,-0.00471811403381216,-0.00832697568185534,-0.0122353919460581,-0.0164001765748156,-0.0191663464467772,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
106,1,-0.0210430544800901,-0.0210430544803659,-0.0210430544804706,-0.021043054480338,-0.021043054479996,-0.021043054479602,-0.0210430544793564,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
109,1,-0.0234718631763615,-0.0189639567955707,-0.0145532332052031,-0.011001496056431,-0.0087599642030608,-0.00774540319451095,-0.00747372833068066,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110,1,-0.0156238219579472,-0.0206343295042719,-0.023597317927724,-0.0236514946131124,-0.0209426013369528,-0.017158405530523,-0.0146310760593139,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
113,1,0.0127625134201615,0.0120427250397913,0.0117576364006136,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
108,1,-0.00411362774623272,-0.00379642904887106,-0.00359023996357985,-0.00347729038234407,-0.00341499235553994,-0.00337439257491159,-0.00335193392492958,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
111,1,-0.012080612258513,-0.0100120098371074,-0.00732927281433694,-0.00442478373121111,-0.00181241224186225,4.25243225544436e-05,0.000923508152095881,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
107,1,-0.128442592023933,-0.124130746641466,0.158407336380684,0.00684158669950313,0.00684158669950302,0.0320294728762346,0.0628335182755844,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
112,1,0.0301294855614555,0.0327989595024411,0.032723146804537,0.022832000389596,0.00189712072107982,-0.0221307309428754,-0.0373703873501958,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
151,1,0.00444995726758673,0.00405830471985436,0.00363964573627495,0.00321112865340301,0.00272722612864645,0.00211251407283652,0.00133958090246178,0.000458615298748855,-0.000457791419700759,-0.00137377795836685,-0.00226752641064654,-0.00306741619725481,-0.0036602988142323,-0.00398550094764061,-0.0040969909086559,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20,1,-0.0175957314311623,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
21,1,0.210567739206667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
19,1,0.823908740944319,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
65,1,-0.0132282791655569,-0.524371791076191,0.63797104965401,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
66,1,-0.0147240056049414,0.181054933854729,-0.220205489609865,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
177,1,0.00554121032233734,0.00190437578670855,-0.001924884463683,-0.00509466185525209,-0.00735177853068025,-0.00883669585523084,-0.00967448443102237,-0.00986538032352957,-0.00941515442718588,-0.00828263111203809,-0.00613512322932763,-0.0024606064076047,0.00272095050583587,0.00826972656234526,0.0124180076168603,0.0141534725938959,0.0140708004941139,0.0136663537313257,0.0138236066446922,0.014222725575098,-1,-1,-1,-1,-1,-1,-1,-1
39,1,0.0540669697282736,0.0543352832477692,0.0535923515173659,0.0510892621529994,0.0471023225259388,0.0423080165279461,0.0371516516986228,0.0319128978666641,0.0268963490061533,0.0221691702319491,0.0177567751932897,0.0137686806657604,0.0102831406779638,0.007424980677464,0.00534329170537817,0.00404347282660322,0.00336590261171166,0.00319801076668691,0.00360624249522212,0.00465428990398475,0.0061543369533581,0.00772780820592378,0.00910575497950106,0.0102561309395091,0.0112061913032464,0.0118812718904155,0.0122084197720167,0.0122829526484052
88,1,0.0241491388043424,-0.0371427363664802,-0.0781279068337311,-0.0719231258489594,-0.00643041944274847,0.082613133693604,0.128818376100575,0.0967069877104048,0.0172587277444778,-0.0455490437330217,-0.0556347571947327,-0.0244856362047863,0.0186886153406702,0.0570376091956437,0.0853044562261429,0.0985591732812918,0.0959521560444787,0.0882746382081145,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
90,1,-0.0937951786090723,-0.0933332846330652,-0.0927068251881813,-0.091910525071627,-0.0909248712100532,-0.0897589404435331,-0.0884487622839902,-0.0869963854389302,-0.085309796501555,-0.0832200025668324,-0.0805884813718758,-0.0774316423004118,-0.0739942657043304,-0.0706835646647055,-0.0678719248541628,-0.0656478284338631,-0.06404539167732,-0.0629606940292882,-0.0622195970740154,-0.0617834887089721,-0.0616233907982551,-1,-1,-1,-1,-1,-1,-1
89,1,-0.0886365694509959,-0.0886365694509833,-0.0886365694509602,-0.0886365694509219,-0.0886365694508654,-0.0886365694507895,-0.0886365694506928,-0.0886365694505838,-0.0886365694504829,-0.08863656945042,-0.0886365694504138,-0.0886365694504569,-0.0886365694505206,-0.0886365694505802,-0.0886365694506308,-0.08863656945068,-0.0886365694507265,-0.0886365694507553,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
99,1,0.0942555262668057,0.0936615053298051,0.0928758901046516,0.0917033301714412,0.0892482469294738,0.0848809286020553,0.0786929176589517,0.071291551129546,0.0633448346120113,0.055317419271161,0.0474934822306849,0.0400386466073481,0.0334861692076731,0.0282596354845182,0.0243737059769895,0.0216496061227875,0.0193663197351435,0.0171544182783063,0.0152812318402948,0.0138318791581935,0.0129066410937124,-1,-1,-1,-1,-1,-1,-1
87,1,-0.129694183061032,-0.131777280960955,-0.134357121033036,-0.137098330715061,-0.138569511634026,-0.138215435716123,-0.136582063112502,-0.133825695393129,-0.128219363978717,-0.116308097979116,-0.0950590092543186,-0.0644237549743623,-0.027542334382828,0.0103814049051905,0.0448620921073632,0.0749186333472931,0.100199218124054,0.12063111353644,0.135864458933682,0.145804454518329,0.150558884297139,-1,-1,-1,-1,-1,-1,-1
102,1,0.0243354736407559,0.0243354736407575,0.0243354736407577,0.0243354736407537,0.0243354736407442,0.0243354736407295,0.024335473640712,0.0243354736406953,0.0243354736406756,0.0243354736406531,0.024335473640628,0.0243354736406058,0.0243354736406021,0.0243354736406263,0.0243354736406785,0.0243354736407511,0.0243354736408221,0.0243354736408739,0.0243354736409067,0.0243354736409217,0.0243354736409226,-1,-1,-1,-1,-1,-1,-1
103,1,-0.0537544326074735,-0.0533342437553539,-0.0526368865086462,-0.0516652952362666,-0.0504501662049592,-0.0490934388897728,-0.0477139750819267,-0.0463423067140398,-0.0448577898728617,-0.0430378964794405,-0.0407047887251955,-0.0378686482057218,-0.0347761430255635,-0.0318165405187418,-0.0293223797652438,-0.027362140064664,-0.0259274615538929,-0.0249168522687446,-0.0242068981083765,-0.0237716418670932,-0.0235920602787452,-1,-1,-1,-1,-1,-1,-1
104,1,-0.0635648780034828,-0.0631875814621921,-0.0626034433053144,-0.0617662852558656,-0.0604889922029492,-0.0587589757272233,-0.0567913393515396,-0.0548004057774574,-0.0527274120086711,-0.0501828216679125,-0.0467276887756001,-0.0423030987689055,-0.0371340691608053,-0.03173807127018,-0.0266400333884105,-0.02198375889005,-0.0179321163383102,-0.0146186614159858,-0.0121585207727355,-0.0105759005795769,-0.00984206405200538,-1,-1,-1,-1,-1,-1,-1
154,1,0.140258545991917,0.140258545991759,0.140258545991292,0.140258545990671,0.140258545990048,0.140258545989437,0.140258545988758,0.140258545987967,0.14025854598711,0.140258545986277,0.140258545985557,0.140258545985039,0.140258545984786,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
101,1,0.0234752199823869,0.0234752199823837,0.0234752199824078,0.023475219982509,0.0234752199827307,0.0234752199830822,0.0234752199835389,0.0234752199840528,0.0234752199845846,0.0234752199851119,0.0234752199856177,0.0234752199860747,0.0234752199864463,0.0234752199867069,0.0234752199868625,0.0234752199869463,0.0234752199869973,0.0234752199870373,0.0234752199870696,0.0234752199870865,-1,-1,-1,-1,-1,-1,-1,-1
152,1,0.0657409778440536,0.0657409778440652,0.0657409778440807,0.0657409778440861,0.0657409778440685,0.0657409778440288,0.0657409778439844,0.0657409778439513,0.0657409778439326,0.0657409778439229,0.065740977843915,0.06574097784391,0.0657409778439013,0.065740977843883,0.0657409778438486,0.0657409778438022,0.0657409778437521,0.0657409778437021,0.0657409778436586,0.0657409778436266,0.0657409778436068,0.0657409778436003,-1,-1,-1,-1,-1,-1
153,1,0.132508355595579,0.122000344301033,0.0952240075320638,0.0341327014527772,-0.0347464253094321,-0.0521640826023724,0.00432169202909249,0.0846219965039399,0.112386128702331,0.0612660407400489,-0.0243172072967366,-0.0795093390193038,-0.0733476249337104,-0.0130667675517815,0.0462521485548715,0.0611324475768626,0.0295581096154143,-0.021836464921172,-0.0645057102105095,-0.085116998745236,-1,-1,-1,-1,-1,-1,-1,-1
67,1,-1,-0.1154015902913,-0.115401590291861,-0.115401590292794,-0.115401590293716,-0.115401590294332,-0.115401590294603,-0.115401590294668,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
155,1,-1,-1,-1,-1,-0.039721618197624,-0.0397216181976592,-0.0397216181977582,-0.03972161819793,-0.0397216181981456,-0.0397216181983689,-0.0397216181985834,-0.0397216181987746,-0.0397216181989131,-0.0397216181989711,-0.0397216181989608,-0.0397216181989266,-0.0397216181988987,-0.0397216181988692,-0.0397216181988201,-0.0397216181987596,-0.0397216181987128,-0.0397216181986923,-1,-1,-1,-1,-1,-1
139,1,-1,-1,-1,-1,-1,0.0832309827302256,0.0743123134621837,0.0570557023537313,0.0354983263713535,0.0151825807499024,1.26948391716564e-05,-0.00961142207570242,-0.0161810182013731,-0.022335203399608,-0.0283147308727463,-0.032117850997897,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
140,1,-1,-1,-1,-1,-1,-0.0544574751993088,-0.0545672550847527,-0.0535673527680958,-0.0503070600110471,-0.0450272350158203,-0.0392234007007748,-0.0342849010203445,-0.0304972052114978,-0.0274205258248423,-0.0249436537266983,-0.0235416186045618,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
157,1,-1,-1,-1,-1,-1,-1,-1,-0.070970723561091,-0.0754931490135329,-0.0811039302473038,-0.0824192774242274,-0.0762309113157578,-0.0635905325510384,-0.0476608413084882,-0.0298221368010769,-0.00918670410678812,0.0132477814046301,0.0316263608651224,0.0392645515102323,0.0363181487160427,0.0309682249609429,-1,-1,-1,-1,-1,-1,-1
160,1,-1,-1,-1,-1,-1,-1,-1,0.209265885029693,0.120921758935445,0.000913465326624952,-0.0607022649817912,-0.0244180661756754,0.054951322519881,0.080773910172601,0.0172712964970421,-0.0715504293135094,-0.0989388562558089,-0.0580332248273363,-0.0209438411600047,-0.0380325987395818,-0.0757407251979942,-1,-1,-1,-1,-1,-1,-1
162,1,-1,-1,-1,-1,-1,-1,-1,0.167934217678805,0.15431384995576,0.0688135579599694,-0.0643859788884571,-0.110008196206596,-0.00713503999162679,0.106565569479225,0.0630783482190731,-0.096837625388221,-0.178778442597186,-0.116274026153388,-0.0574523159440012,-0.127293168218317,-0.238239763783803,-1,-1,-1,-1,-1,-1,-1
136,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0235414049854506,0.0235414049859964,0.0235414049867765,0.0235414049872726,0.0235414049872031,0.0235414049867564,0.0235414049863848,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
536,1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0.0586970863518936,0.0586970863518939,0.0586970863518936,-0.176091259055681,0,0,0,-1,-1,-1,-1,-1
134,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.0558634665661515,-0.0545515475790928,-0.0514670984716732,-0.0464499515501688,-0.0402235154097665,-0.0345163171081051,-0.0312433476544369,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
135,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.303828116366771,-0.232856936911065,-0.114032849541019,0.00537801858733777,0.0880833187090354,0.127299073010919,0.138746467633532,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
673,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.045757490560675,0.146128035678238,0.077886775694626,-0.11850462660289,0.0327925133963076,0.0449671455165233,-1,-1,-1,-1,-1,-1,-1,-1
674,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.583409452869946,-0.0318891444134812,-0.817069316414013,-0.451544993495972,-0.451544993495972,1.78175537465247,-1,-1,-1,-1,-1,-1,-1,-1
676,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.251592021364938,-0.416825352832411,-0.0248235837250323,-0.666177490939711,0.80986566356085,-0.0731070983354316,-1,-1,-1,-1,-1,-1,-1,-1
680,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.131672119267268,-0.733732110595231,0.645094623553164,-0.247154614881127,-0.0621479067488444,-0.113943352306837,-1,-1,-1,-1,-1,-1,-1,-1
682,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.674836324619299,-0.464886798302651,-0.221848749616356,-0.857332496431268,0.602059991327962,0.676693609624867,-1,-1,-1,-1,-1,-1,-1,-1
684,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.277964691595288,0.227798082129558,0.292075153011055,-0.292075153011055,0.135878722672313,-0.00653086715895768,-1,-1,-1,-1,-1,-1,-1,-1
687,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.35902194264167,-0.573064017839119,-0.573064017839119,1.11394335230684,0.283996656365201,-1.09691001300806,-1,-1,-1,-1,-1,-1,-1,-1
689,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0182248201062,1.34242268082221,-0.424092727273526,-0.272066299728665,0.321551662808583,0.121585094600712,-1,-1,-1,-1,-1,-1,-1,-1
692,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.46982201597816,-1.46982201597816,1.02118929906994,-0.720159303405957,0.812913356642856,-0.636822097587174,-1,-1,-1,-1,-1,-1,-1,-1
695,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.14907241632502,-0.590478118778147,-0.0746336182969043,-0.806179973983887,0.90848501887865,-0.493511670907832,-1,-1,-1,-1,-1,-1,-1,-1
697,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.13987908640124,0,-0.221848749616356,0,0.367976785294594,0.673415899863631,-1,-1,-1,-1,-1,-1,-1,-1
699,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.00914337943986965,-0.15358391805783,-0.0713559085356683,-0.669006780958576,0.602059991327962,0.375663613960886,-1,-1,-1,-1,-1,-1,-1,-1
704,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.306050797039032,-0.202104691420599,-0.586265724144731,0.179510971320834,0.179510971320834,-0.0579919469776868,-1,-1,-1,-1,-1,-1,-1,-1
678,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.602059991327962,0.213879819945081,0.106455330914287,0.0184834056940131,0.273001272063738,-1,-1,-1,-1,-1,-1,-1,-1
137,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.0652560907601494,-0.00337183719619416,0.125782471158549,0.310734750557335,0.517987901779487,0.695509129057888,0.793557713215054,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
138,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.399886263237646,-0.3718207741709,-0.309083718452483,-0.212030062290158,-0.096010930633503,0.00785911857719968,0.0666800745632126,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
119,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0436401067685097,0.0433676011822441,0.0427944163312877,0.0418425916972305,0.04033932114127,0.0381454362921118,0.0353235057369943,0.0323269040410161,0.0296828606807636,0.0276513752530779,0.0261473742782996,0.0249659211997334,0.0240631901784435,0.0235718730183332,-1,-1,-1
185,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.152378934091612,0.152378934091612,0.157814752117135,0.157814752117135,-0.157814752117135,-0.157814752117135,0.0596674295451507,0.0596674295451507,-0.268442628460389,-1,-1,-1
120,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.705318935443941,0.631218154377233,0.486197287143997,0.30157272015995,0.123485080696844,-0.0102336604408861,-0.0905918934276607,-0.113272605844566,-0.0894683922084514,-0.0453221066558902,-0.00939471475047471,0.0021422732121561,-0.00672303065949686,-0.018310911477172,-1,-1,-1
121,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.121765042876283,0.121765042876174,0.121765042876049,0.121765042876028,0.121765042876159,0.121765042876404,0.121765042876735,0.121765042877071,0.121765042877352,0.12176504287754,0.121765042877609,0.121765042877561,0.121765042877451,0.121765042877367,-1,-1,-1
122,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0105285433960829,0.0105285433959437,0.0105285433955673,0.0105285433948972,0.010528543394015,0.0105285433931004,0.0105285433922406,0.0105285433916309,0.0105285433913431,0.0105285433912587,0.0105285433911859,0.0105285433910196,0.0105285433908155,0.0105285433906992,-1,-1,-1
161,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.698845746801175,-0.275327937905768,0.0871196771999694,-0.0258888306200777,-0.402568867907353,-0.502089296316763,-0.163839777798586,0.24958122710251,0.392845526457978,0.341962379221266,-1,-1,-1,-1,-1,-1,-1
580,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.141989577424094,0.141989577424094,0.141989577424094,-0.0871464575467229,-0.0871464575467229,-0.0871464575467229,-0.0871464575467231,-0.0871464575467229,-0.0871464575467229,0.425968732272281,-0.660051938305649,-1.06694678963061,-1,-1,-1,-1,-1
156,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.291086584354472,-0.22253221984864,-0.0576349817441972,0.169236940798654,0.34712534572533,0.357525853692055,0.172315861750631,-0.10173268773215,-0.291155886081031,-1,-1,-1,-1,-1,-1,-1
158,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.106865895983035,0.0852251161044117,0.0504766018971425,0.0173513835109871,-0.00511433148852092,-0.0183597798432871,-0.0287997463396987,-0.0393841431534101,-0.0468231689885785,-1,-1,-1,-1,-1,-1,-1
159,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.51694927419577,0.441175191478297,0.297602709506427,0.125483916389486,-0.0249573938781431,-0.119813544159664,-0.155172370976077,-0.153069420447303,-0.143227023619786,-1,-1,-1,-1,-1,-1,-1
163,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.0325373050087574,-0.0325373050094395,-0.0325373050104467,-0.0325373050112314,-0.0325373050115241,-0.0325373050114837,-0.0325373050114517,-0.0325373050115876,-0.0325373050117594,-1,-1,-1,-1,-1,-1,-1
198,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.780590352169016,0.804000323326366,-0.0261209317822124,-0.0056568568427191,-0.433721163343782,-0.10782869393915,-1,-1,-1,-1,-1,-1,-1,-1
199,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0640471637374298,-0.389723547228941,-0.115921918288925,0.0313623436672974,-0.372675917220045,-0.116037182711681,-1,-1,-1,-1,-1,-1,-1,-1
201,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.0177733077001152,-0.772069369576447,0.461753812614426,0.0559607813906777,0.0363554970176572,-0.616556003028012,-1,-1,-1,-1,-1,-1,-1,-1
205,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.558426194397143,-0.382334935341462,0.564271430438563,0.17531642480572,-0.577926311611243,0.643985880336963,-1,-1,-1,-1,-1,-1,-1,-1
207,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.193191676041196,-0.337752802688721,0.550964489097548,-0.13444984597748,0.196654765457867,-0.515530101558192,-1,-1,-1,-1,-1,-1,-1,-1
211,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.594314406728158,0.491503180879637,-0.0688370841574413,0.283266693736182,0.209589623684049,-0.525551335141664,-1,-1,-1,-1,-1,-1,-1,-1
212,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.450287289732362,0.533952636467325,0.00131008992831738,0.192688340676488,-0.394512120290012,-0.175051530328521,-1,-1,-1,-1,-1,-1,-1,-1
214,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.350352166827689,-0.381804984718164,0.250276457610214,-0.0924465155288487,-0.375441638754467,0.204646719508734,-1,-1,-1,-1,-1,-1,-1,-1
215,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.962887734832893,-0.447158031342219,0.0743287432532127,0.551669255572839,-0.131843404807609,-0.767155866082181,-1,-1,-1,-1,-1,-1,-1,-1
217,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.875676847452105,0.204119982655925,0.175320549923685,-0.0278744723175341,-0.00330263555008559,-0.58261071982732,-1,-1,-1,-1,-1,-1,-1,-1
220,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.209139102123879,-0.645094623553164,0.0488485675378172,-0.217252997927207,1.03756627730517,-1.53816862787436,-1,-1,-1,-1,-1,-1,-1,-1
